File,Total Time,Coding %,Debugging %,Testing %,FC% Flow Complexity,OV% Object Vocabulary,OC% Object Conjuration,AI% Arithmetic Intricacy,DT% Data Transfer,ID% Inline Data,CS% Code Structure,CM% Comments,CCR Code to Comment Ratio,ECF Essential Comment Factor,CSM Code Structure Modularity,LD Logic Density,SDE Source Divergence Entropy,IDF Information Diversity Factor,OCF Object Convolution Factor,LLOC Logical Lines of Code,Multi Line Comments,Single Line Comments,High Quality Comments,Strings,Numeric Constants,Code Nature,Quality Notes Count,Quality Notes Detail,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurements\rr\activities\RRTimeFragment.java,20,47,32,21,24,45,19,0,5,0,6,0,0,0,131,42,29,267,31,55,0,0,0,4,4,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurements\rr\activities\SeekBarPreference.java,38,47,32,21,25,43,18,2,6,0,6,0,5,16,149,58,41,255,29,102,1,5,6,17,10,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurements\rr\BackgroundComponent.java,1,54,27,18,0,74,10,0,2,0,13,0,0,0,322,0,11,80,16,4,0,0,0,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurements\rr\BackgroundComponentException.java,3,53,28,19,0,60,20,3,5,0,12,0,0,0,215,16,28,192,22,11,0,0,0,0,1,Normal,1,* Code structure may be too fragmented. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurements\rr\BackgroundComponentService.java,5,52,29,19,3,72,12,0,4,0,8,0,0,0,186,17,26,103,18,16,0,0,0,2,2,Normal,1,* Code structure may be too fragmented. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurements\rr\RRComponent.java,12,53,28,19,0,79,13,0,5,0,4,0,0,0,49,20,26,100,16,42,0,0,0,0,9,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurements\rr\RRComponentImpl.java,90,44,34,22,37,31,17,1,6,0,6,0,1,3,145,47,47,347,27,256,0,3,3,20,17,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurements\rr\RRService.java,14,51,30,20,11,62,15,2,5,0,6,0,0,0,130,37,38,149,27,34,0,0,0,3,6,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurements\util\RangeException.java,1,54,28,18,0,77,11,0,2,0,11,0,0,0,222,0,11,80,16,4,0,0,0,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurements\vao\Measurement.java,12,48,32,20,18,49,16,5,4,0,7,0,5,11,195,48,34,200,24,36,2,0,2,8,1,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurements\vao\MeasurementModel.java,7,48,32,20,19,46,20,1,5,0,9,1,17,38,195,34,29,269,24,28,2,3,5,1,1,Normal,2,* Needs more comments. * Code structure may be too fragmented. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurements\vao\MeasurementModelPart.java,6,50,30,20,6,55,22,1,4,0,11,1,20,46,196,27,24,240,22,28,2,4,6,1,1,Normal,2,* Needs more comments. * Code structure may be too fragmented. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurements\vao\MeasurementPart.java,7,50,30,20,6,53,21,4,4,0,11,0,9,21,200,32,27,250,22,30,2,1,3,3,1,Normal,2,* Needs more comments. * Code structure may be too fragmented. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurementshistory\activities\MeasurementHistoryActivity.java,11,53,28,19,2,74,12,0,7,0,5,0,0,0,102,26,36,100,20,29,0,0,0,2,0,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurementshistory\activities\MeasurementHistoryBloodPressureActivity.java,19,49,31,20,16,56,15,0,6,0,7,0,0,0,127,24,35,169,29,44,0,0,0,4,0,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurementshistory\activities\MeasurementHistoryBloodSugarActivity.java,15,51,30,20,12,65,10,0,6,0,7,0,0,0,202,18,36,98,21,31,0,0,0,2,0,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurementshistory\activities\MeasurementHistoryBodyWeightActivity.java,31,50,30,20,12,55,18,0,8,0,7,0,0,0,109,29,37,209,31,81,0,0,0,10,0,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurementshistory\activities\MeasurementHistoryMaxPulseActivity.java,8,52,29,19,9,73,9,0,4,0,6,0,0,0,145,22,28,74,19,17,0,0,0,1,0,Normal,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurementshistory\activities\MeasurementHistoryMorningActivity.java,29,48,32,21,20,46,20,0,7,0,7,0,0,0,109,32,35,273,30,85,0,0,0,6,0,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurementshistory\activities\MeasurementHistoryVariabilityActivity.java,24,49,30,21,16,51,18,0,8,0,7,0,3,11,110,46,36,218,30,62,0,2,2,10,2,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurementshistory\activities\MeasurementRRHistoryActivity.java,16,49,31,20,18,53,17,0,6,0,6,0,0,0,92,28,32,198,32,37,0,0,0,4,0,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurementshistory\activities\MeasurementsHistoryListActivity.java,24,48,32,20,22,56,11,0,5,0,5,0,0,0,174,35,42,127,26,47,0,0,0,3,2,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurementshistory\activities\MeasurementsHistoryListProvider.java,12,51,30,19,10,64,14,0,5,0,6,0,0,0,122,38,29,139,30,25,0,0,0,0,0,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\measurementshistory\activities\MeasurementsHistoryListProviderNew.java,67,44,34,22,38,29,20,1,6,0,6,0,0,0,126,66,41,443,51,119,0,0,0,14,9,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\notifications\activities\TextNotificationActivity.java,11,50,30,20,16,60,11,0,6,0,7,0,0,0,180,31,34,119,21,28,0,0,0,1,0,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\notifications\dao\helper\NotificationDefinition.java,35,47,32,21,20,35,26,2,9,0,8,0,0,0,142,41,44,457,39,102,0,0,0,27,2,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\notifications\dao\NotificationsDaoComponent.java,5,52,29,19,7,72,13,0,4,0,3,0,0,0,38,0,25,113,22,14,0,0,0,0,0,Normal,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\notifications\dao\NotificationsDaoComponentImpl.java,30,45,33,22,29,34,22,0,7,0,7,0,2,5,142,41,42,410,32,94,0,2,2,2,1,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\notifications\NotificationBootReceiver.java,3,54,28,18,0,81,10,0,3,0,7,0,0,0,150,12,26,71,18,7,0,0,0,2,0,Normal,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\notifications\NotificationComponent.java,4,54,27,18,0,78,12,0,4,1,4,1,42,200,41,35,21,95,16,13,6,0,6,4,1,Normal,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\notifications\NotificationComponentImpl.java,81,45,33,22,30,33,21,1,7,0,7,0,4,14,147,50,48,416,38,205,1,10,10,30,19,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\notifications\NotificationReceiver.java,3,54,28,18,0,79,10,0,3,0,7,0,0,0,146,12,25,78,18,7,0,0,0,2,0,Normal,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\notifications\NotificationService.java,3,53,28,19,0,73,12,0,6,0,9,0,0,0,183,16,26,100,16,11,0,0,0,1,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\notifications\NotificationUtility.java,10,46,33,21,29,44,14,0,5,0,7,0,0,0,208,64,42,203,39,16,0,0,0,0,0,Normal,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\notifications\vao\Notification.java,8,50,30,20,6,54,22,4,4,1,9,0,0,0,171,41,23,254,24,35,0,0,0,9,1,Normal,2,* Needs more comments. * Code structure may be too fragmented. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\activities\AerobicListActivity.java,90,45,34,22,34,36,16,1,7,0,6,0,1,4,148,49,50,276,31,203,0,3,3,9,31,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\activities\AerobicListProvider.java,109,43,34,22,37,24,23,1,7,0,8,0,3,9,167,51,43,624,44,257,0,10,9,8,28,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\activities\ClickListenerDelegate.java,2,55,28,18,0,87,7,0,1,0,5,0,0,0,150,0,21,43,17,3,0,0,0,0,0,Normal,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\activities\ExercisesListActivity.java,196,44,34,22,33,21,23,4,10,0,8,0,12,33,157,62,54,712,38,534,7,71,68,6,83,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\activities\ExercisesListProvider.java,117,45,33,22,25,27,30,0,9,0,8,0,1,5,117,51,33,693,44,352,0,7,5,4,64,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\activities\helper\FitnessHelper.java,34,49,30,21,15,33,27,2,12,3,8,0,2,11,57,25,39,521,24,174,6,2,4,47,32,Data I/O Oriented,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\activities\ListItemWrapper.java,6,49,31,20,7,52,25,0,5,0,12,0,0,0,194,21,25,296,23,31,0,0,0,0,0,Normal,2,* Needs more comments. * Code structure may be too fragmented. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\activities\ListViewItemData.java,5,47,33,20,24,46,18,0,4,0,8,0,0,0,195,31,33,233,26,15,0,0,0,0,0,Normal,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\activities\ProgrammeListHeader.java,19,44,35,21,30,32,23,1,5,0,8,0,0,0,160,41,35,435,26,74,0,0,0,0,5,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\activities\PsychologicalExerciseActivity.java,50,48,31,21,19,49,17,0,8,0,7,0,2,6,150,39,40,226,30,129,0,3,3,8,8,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\dao\helper\UnitMainPartAerobicDefinition.java,31,46,33,21,24,37,23,1,8,0,7,0,2,7,124,40,44,384,34,90,2,0,2,18,8,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\dao\helper\UnitMainPartAerobicIntervalDefinition.java,37,48,31,21,16,38,28,1,9,0,7,0,0,4,82,34,38,461,43,108,1,0,1,31,2,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\dao\helper\UnitMainPartExercisesDefinition.java,26,47,33,21,21,41,22,1,7,0,7,0,2,9,121,38,43,342,34,74,2,0,2,14,5,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\dao\helper\UnitMainPartExerciseStationDefinition.java,30,49,31,20,10,45,28,1,9,1,8,0,1,4,88,30,38,396,39,97,1,0,1,29,3,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\dao\helper\UserProgramDefinition.java,31,47,32,21,20,40,23,1,8,0,7,0,0,0,112,36,41,363,35,93,0,0,0,21,8,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\dao\helper\UserProgramUnitDefinition.java,85,46,32,22,23,27,28,5,9,1,7,0,1,4,105,54,46,666,43,246,3,0,3,92,18,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\dao\helper\UserProgramUnitExerciseDefinition.java,20,49,31,20,13,48,23,1,7,0,7,0,0,0,117,33,39,301,36,58,0,0,0,15,1,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\dao\ProgrammeDaoComponent.java,13,50,31,19,18,59,15,0,4,0,2,2,76,575,18,0,32,157,31,29,23,0,23,0,0,Normal,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\dao\ProgrammeDaoComponentImpl.java,169,42,35,23,43,21,22,0,7,0,6,0,9,25,131,50,54,661,36,454,0,46,41,16,29,Data Manipulation Oriented,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\utility\ProgramDurationUtility.java,19,45,34,21,39,38,9,4,5,0,5,0,0,0,159,91,54,142,22,34,0,0,0,5,6,Data Manipulation Oriented,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\utility\ProgramUtility.java,43,41,37,22,51,27,11,0,5,0,7,0,0,0,249,57,58,255,27,75,0,0,0,1,6,Data Manipulation Oriented,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\vao\UnitMainPartAerobic.java,36,44,34,22,35,28,20,1,8,0,7,0,14,36,153,56,43,455,27,117,2,15,17,5,20,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\vao\UnitMainPartAerobicInterval.java,32,47,32,20,19,36,21,8,7,0,9,1,21,55,170,72,41,371,25,118,1,25,26,26,7,Algorithmic Oriented,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\vao\UnitMainPartExercises.java,32,42,35,22,41,22,15,5,10,0,6,0,13,29,153,89,58,424,24,91,2,10,12,4,23,Data Manipulation Oriented,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\vao\UnitMainPartExercisesStation.java,15,49,31,20,7,52,24,0,5,0,11,1,19,43,195,22,24,289,23,70,1,13,14,2,1,Normal,2,* Needs more comments. * Code structure may be too fragmented. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\vao\UserProgram.java,11,48,32,20,15,49,21,1,4,0,9,0,27,66,174,36,26,268,25,43,1,11,12,5,1,Normal,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\vao\UserProgramUnit.java,40,44,35,21,33,33,20,1,5,0,8,0,15,36,183,38,35,371,26,134,1,20,21,0,8,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\programme\vao\UserProgramUnitExercise.java,12,49,31,20,10,47,25,1,6,0,11,0,1,4,190,29,29,330,24,56,1,0,1,0,4,Normal,2,* Needs more comments. * Code structure may be too fragmented. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\questionnaires\activities\QuestionnaireAnswerActivity.java,68,47,32,21,16,41,18,7,12,1,6,0,7,25,116,71,47,278,30,178,3,11,14,11,80,Algorithmic Oriented,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\questionnaires\activities\QuestionnaireStartActivity.java,13,52,29,19,6,71,11,0,6,0,6,0,0,0,142,24,35,97,23,28,0,0,0,0,1,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\questionnaires\activities\QuestionnaireStressMeterActivity.java,16,52,29,19,1,62,19,3,8,1,6,0,9,38,94,45,36,193,28,50,0,5,5,9,12,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\questionnaires\activities\QuestionnaireTabsActivity.java,15,52,29,19,5,70,14,0,6,0,6,0,2,9,138,29,33,124,27,33,0,1,1,1,0,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\questionnaires\activities\Rotate3dAnimation.java,11,52,29,19,5,57,20,6,5,0,6,1,5,20,90,59,35,221,27,36,2,0,2,0,5,Algorithmic Oriented,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\questionnaires\dao\helper\QuestionDefinition.java,17,48,32,21,20,47,19,2,6,0,6,0,11,33,126,40,39,253,33,43,0,6,5,9,0,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\questionnaires\dao\helper\QuestionnaireDefinition.java,13,50,31,20,10,52,23,0,7,0,7,0,8,30,112,24,35,275,36,36,0,4,3,8,1,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\questionnaires\dao\helper\QuestionnaireResultDefinition.java,26,50,30,20,7,49,27,0,9,1,8,0,2,11,80,30,38,345,38,82,0,2,2,31,3,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\questionnaires\dao\QuestionnaireDaoComponent.java,8,51,30,19,9,74,10,1,3,0,3,0,0,0,30,10,32,82,19,19,0,0,0,0,1,Normal,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\questionnaires\dao\QuestionnaireDaoComponentImpl.java,77,46,32,22,23,31,28,1,10,0,8,0,4,19,85,33,45,572,37,262,0,17,12,4,31,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\questionnaires\vao\Question.java,3,51,30,19,5,63,17,2,3,0,10,0,0,0,188,28,20,161,20,13,0,0,0,0,1,Normal,1,* Code structure may be too fragmented. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\questionnaires\vao\Questionnaire.java,5,49,31,20,11,55,19,0,4,0,10,0,0,0,173,33,26,208,20,23,0,0,0,2,2,Normal,2,* Needs more comments. * Code structure may be too fragmented. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\questionnaires\vao\QuestionnaireResult.java,25,44,35,21,35,32,17,3,5,0,7,0,3,9,171,51,38,335,24,81,0,3,3,8,7,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\questionnaires\vao\RangeQuestion.java,6,50,30,20,7,56,22,0,4,0,11,0,0,0,196,20,22,240,22,28,0,0,0,0,1,Normal,2,* Needs more comments. * Code structure may be too fragmented. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\questionnaires\vao\SingleChoiceQuestion.java,8,46,33,21,28,46,15,1,4,0,6,0,0,0,164,42,39,196,28,18,0,0,0,0,1,Normal,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\AltitudeSensorImpl.java,33,48,31,21,11,43,28,0,8,0,9,0,6,21,119,29,42,414,30,140,8,1,9,6,1,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\bluetooth\BluetoothConnectionManager.java,27,48,31,21,19,39,23,0,7,0,10,1,23,61,165,27,36,375,24,115,10,17,27,19,0,Normal,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\bluetooth\BluetoothSensorManager.java,37,44,34,22,36,35,15,0,6,0,7,1,21,54,167,40,48,267,22,110,2,22,24,11,5,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\bluetooth\MessageParser.java,3,52,30,19,0,74,8,0,11,0,5,2,14,50,90,0,23,66,17,6,1,0,1,0,0,Data I/O Oriented,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\bluetooth\polar\PolarConnectionManager.java,21,43,36,21,41,28,9,7,8,1,5,0,22,54,158,96,68,195,16,52,0,12,12,3,31,Algorithmic Oriented,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\bluetooth\polar\PolarMessageParser.java,16,45,35,21,26,32,10,13,13,1,4,1,12,30,131,75,56,192,22,32,4,0,4,0,37,Algorithmic Oriented,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\bluetooth\polar\PolarRRSensorManager.java,24,46,33,21,25,33,18,6,11,1,6,0,0,0,125,63,51,331,30,62,0,0,0,36,19,Algorithmic Oriented,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\bluetooth\polar\PolarSensorData.java,15,44,35,21,24,32,24,1,10,0,9,1,13,34,170,41,38,460,27,57,8,0,8,0,6,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\bluetooth\polar\PolarSensorManager.java,25,46,33,22,28,35,19,0,8,1,8,0,2,7,167,28,46,339,29,73,2,0,2,33,6,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\bluetooth\SensorManager.java,12,50,30,20,13,53,19,1,6,0,7,1,36,114,119,43,30,227,24,43,11,5,16,2,9,Normal,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\bluetooth\SensorManagerFactory.java,11,47,33,21,26,41,18,1,6,0,7,1,10,28,143,42,45,278,23,39,4,0,4,3,6,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\CaloriesSensorImpl.java,24,49,31,20,14,46,22,3,6,0,8,1,38,103,163,44,39,296,27,84,6,36,33,2,9,Normal,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\DistanceSensorImpl.java,22,49,31,20,11,51,22,2,6,0,8,0,15,46,138,43,37,279,24,93,10,5,15,1,5,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\HRSensor\AddressableDevice.java,16,46,33,21,32,41,15,0,5,0,7,0,11,22,203,41,37,224,30,35,1,3,4,3,0,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\HRSensor\BTConnector.java,7,49,31,20,17,57,12,0,6,0,8,0,0,0,203,26,36,133,21,18,0,0,0,4,0,Normal,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\HRSensor\HeartRateSensorListener.java,2,53,29,18,0,84,6,0,4,0,6,0,0,0,156,0,26,43,17,3,0,0,0,0,0,Normal,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\HRSensor\HeartRateSensorManager.java,27,45,34,22,37,35,15,0,5,0,7,0,27,54,222,42,41,257,25,69,7,12,19,0,0,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\HRSensorImpl.java,49,48,31,21,13,42,26,3,8,0,8,0,5,19,113,42,44,391,33,167,6,4,9,14,14,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\location\AveragedValue.java,8,44,34,22,30,27,17,7,12,0,7,0,3,7,156,88,44,366,24,26,0,1,1,0,6,Algorithmic Oriented,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\location\LocationAdapter.java,4,53,28,19,0,75,13,0,2,0,9,0,0,0,384,0,16,108,31,7,0,0,0,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\location\MinMaxAvgSmooth.java,14,45,34,21,34,35,15,3,5,1,6,0,16,52,127,69,45,270,18,52,0,11,9,0,15,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\location\ValChangesSmooth.java,7,48,32,20,20,43,16,7,5,0,8,1,25,70,154,70,36,233,20,26,2,6,7,0,6,Algorithmic Oriented,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\LocationSensorImpl.java,45,45,33,22,31,35,20,0,6,0,7,0,13,37,142,41,40,364,30,135,14,5,19,14,5,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\SpeedSensorImpl.java,34,48,31,21,11,41,29,1,9,0,9,0,9,34,113,31,42,443,29,153,7,10,15,6,3,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\impl\TimeSensorImpl.java,26,49,31,20,6,39,31,5,10,0,9,0,7,25,120,46,43,492,31,116,8,1,9,6,7,Normal,1,* Needs more comments. 
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\Sensor.java,16,48,31,21,20,46,21,0,6,0,5,1,33,112,94,33,32,287,29,53,16,2,18,11,4,Normal,0,
C:\Users\Luka\Desktop\New folder\30_project\src\si\alife\mobile\sensors\SensorListener.java,1,55,27,18,0,85,6,0,1,0,7,1,50,100,150,0,11,41,12,3,2,0,2,0,0,Normal,0,
